Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
590,Raphael Onyedika,NGA,MF,Club Brugge,24,11,11,938,10.4,1,1,2,1,0,0,2,1,0.8,0.8,0.3,1.1,1,22,7,0.10,0.10,0.19,0.10,0.19,0.07,0.03,0.10,0.07,0.10
591,Francis Onyeka,GER,FW,Leverkusen,18,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
592,Loïs Openda,BEL,FW,RB Leipzig,25,8,8,679,7.5,1,2,3,1,0,0,1,0,2.4,2.4,1.3,3.8,11,9,44,0.13,0.27,0.40,0.13,0.40,0.32,0.18,0.50,0.32,0.50
593,Fredrik Oppegard,NOR,DF,PSV Eindhoven,22,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
594,Willi Orban,HUN,DF,RB Leipzig,32,8,8,720,8.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,3,18,3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
595,Joel Ordóñez,ECU,DF,Club Brugge,21,12,12,1047,11.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,32,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
596,Riccardo Orsolini,ITA,"FW,MF",Bologna,28,6,5,323,3.6,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.7,11,17,38,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18
597,Stefan Ortega,GER,GK,Manchester City,32,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
598,Ibrahim Osman,GHA,"FW,MF",Feyenoord,20,7,4,316,3.5,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,12,4,26,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.19,0.05,0.19
599,Nicolás Otamendi,ARG,DF,Benfica,37,12,12,1080,12.0,1,0,1,1,0,0,2,0,1.1,1.1,0.1,1.3,5,29,3,0.08,0.00,0.08,0.08,0.08,0.09,0.01,0.10,0.09,0.10
600,Kassoum Ouattara,FRA,DF,Monaco,20,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
601,Assan Ouedraogo,GER,"MF,DF",RB Leipzig,19,2,0,24,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.83,0.83
602,Salih Özcan,TUR,MF,Dortmund,27,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
603,Nico O’Reilly,ENG,FW,Manchester City,20,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
604,Willian Pacho,ECU,DF,Paris S-G,23,16,16,1451,16.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,34,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
605,Igor Paixão,BRA,FW,Feyenoord,24,11,11,918,10.2,2,4,6,2,0,0,0,0,1.0,1.0,2.4,3.4,22,18,54,0.20,0.39,0.59,0.20,0.59,0.10,0.23,0.33,0.10,0.33
606,Exequiel Palacios,ARG,MF,Leverkusen,26,10,8,662,7.4,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.1,8,53,22,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16
607,Marco Palestra,ITA,"DF,MF",Atalanta,20,3,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
608,João Palhinha,POR,MF,Bayern Munich,29,5,2,173,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.6,1,12,3,0.00,0.00,0.00,0.00,0.00,0.24,0.10,0.33,0.24,0.33
609,Filip Panák,CZE,DF,Sparta Prague,29,7,6,563,6.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,2,14,3,0.00,0.16,0.16,0.00,0.16,0.05,0.03,0.08,0.05,0.08
610,Thomas Partey,GHA,"MF,DF",Arsenal,31,12,11,897,10.0,0,0,0,0,0,0,3,0,0.6,0.6,0.6,1.2,13,37,15,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12
611,Mario Pašalić,CRO,MF,Atalanta,30,10,8,603,6.7,3,1,4,3,0,0,1,0,3.8,3.8,0.4,4.2,15,35,23,0.45,0.15,0.60,0.45,0.60,0.56,0.07,0.63,0.56,0.63
612,Rui Patrício,POR,GK,Atalanta,37,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
613,Lukáš Pauschek,SVK,DF,Slovan Bratislava,32,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
614,Benjamin Pavard,FRA,DF,Inter,29,11,10,855,9.5,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,11,37,27,0.11,0.00,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14
615,David Pavelka,CZE,MF,Sparta Prague,34,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
616,Branko Pavić,CRO,MF,Dinamo Zagreb,18,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
617,Vangelis Pavlidis,GRE,FW,Benfica,26,12,11,895,9.9,7,2,9,5,2,2,1,0,7.8,6.3,1.4,7.7,19,18,52,0.70,0.20,0.91,0.50,0.70,0.79,0.14,0.93,0.63,0.77
618,Aleksandar Pavlovic,GER,MF,Bayern Munich,21,5,3,292,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,50,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
619,Strahinja Pavlović,SRB,DF,Milan,24,7,6,541,6.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,20,27,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
620,Pedri,ESP,MF,Barcelona,22,14,13,1109,12.3,0,2,2,0,0,0,0,0,0.4,0.4,2.1,2.5,31,114,42,0.00,0.16,0.16,0.00,0.16,0.03,0.17,0.20,0.03,0.20
621,Pedrinho,BRA,"FW,MF",Shakhtar,27,4,2,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,8,14,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13
622,Iñaki Peña,ESP,GK,Barcelona,26,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
623,Lukáš Penxa,nan,DF,Sparta Prague,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
624,Ricardo Pepi,USA,FW,PSV Eindhoven,22,7,1,164,1.8,2,1,3,2,0,0,0,0,1.3,1.3,0.5,1.8,1,2,22,1.10,0.55,1.65,1.10,1.65,0.70,0.26,0.96,0.70,0.96
625,Mathias Pereira Lage,POR,"DF,MF",Brest,28,9,3,374,4.2,1,0,1,1,0,0,1,0,1.1,1.1,0.6,1.7,10,12,12,0.24,0.00,0.24,0.24,0.24,0.27,0.15,0.42,0.27,0.42
626,Daniel Peretz,ISR,GK,Bayern Munich,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
627,Mattia Perin,ITA,GK,Juventus,32,3,2,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
628,Ivan Perišić,CRO,FW,PSV Eindhoven,36,4,4,332,3.7,3,0,3,3,0,0,0,0,0.9,0.9,0.4,1.3,11,14,36,0.81,0.00,0.81,0.81,0.81,0.25,0.10,0.35,0.25,0.35
629,Jakub Pesek,CZE,FW,Sparta Prague,31,2,1,129,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,0,7,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
630,Bruno Petković,CRO,FW,Dinamo Zagreb,30,3,2,193,2.1,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,1,5,8,0.93,0.00,0.93,0.93,0.93,0.27,0.00,0.27,0.27,0.27
631,Patric Pfeiffer,GER,DF,Young Boys,25,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
632,Jaden Philogene Bidace,ENG,FW,Aston Villa,23,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,0,5,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
633,Kamil Piątkowski,POL,DF,RB Salzburg,24,6,5,478,5.3,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,0,15,0,0.00,0.19,0.19,0.00,0.19,0.00,0.02,0.02,0.00,0.02
634,Ronaël Pierre-Gabriel,FRA,DF,Dinamo Zagreb,26,8,6,534,5.9,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,14,19,21,0.00,0.17,0.17,0.00,0.17,0.01,0.07,0.08,0.01,0.08
635,Marko Pjaca,CRO,"FW,MF",Dinamo Zagreb,30,6,4,341,3.8,1,3,4,1,0,0,1,0,0.5,0.5,0.8,1.3,13,12,16,0.26,0.79,1.06,0.26,1.06,0.12,0.22,0.34,0.12,0.34
636,Tommaso Pobega,ITA,MF,Bologna,25,5,2,249,2.8,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,2,9,4,0.36,0.00,0.36,0.36,0.36,0.25,0.00,0.25,0.25,0.25
637,Portu,ESP,"FW,MF",Girona,33,5,0,99,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
638,Stefan Posch,AUT,DF,Bologna,28,6,6,531,5.9,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,8,23,23,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
639,Stefan Posch,AUT,DF,Atalanta,28,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,4,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
640,Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30,6,1,155,1.7,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,0,5,6,0.58,0.00,0.58,0.58,0.58,0.76,0.17,0.93,0.76,0.93
641,Ángelo Preciado,ECU,MF,Sparta Prague,27,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,8,3,11,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.22,0.02,0.22
642,Egor Prutsev,RUS,FW,Red Star,22,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
643,Christian Pulisic,USA,"FW,MF",Milan,26,9,8,628,7.0,4,1,5,4,0,0,1,0,1.3,1.3,1.7,3.0,29,35,46,0.57,0.14,0.72,0.57,0.72,0.19,0.24,0.43,0.19,0.43
644,Jarell Quansah,ENG,DF,Liverpool,22,4,2,231,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,2,5,1,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
645,Eduardo Quaresma,POR,DF,Sporting CP,23,5,2,217,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
646,Geovany Quenda,POR,"DF,MF",Sporting CP,18,10,8,721,8.0,0,1,1,0,0,0,2,0,0.5,0.5,1.1,1.6,25,34,44,0.00,0.12,0.12,0.00,0.12,0.06,0.14,0.20,0.06,0.20
647,Nemanja Radonjić,SRB,"FW,MF",Red Star,29,4,1,158,1.8,3,0,3,3,0,0,0,0,0.8,0.8,0.2,1.0,10,7,15,1.71,0.00,1.71,1.71,1.71,0.44,0.13,0.56,0.44,0.56
648,Anthony Ralston,SCO,DF,Celtic,26,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
649,Jacobo Ramón,ESP,DF,Real Madrid,20,1,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.70,0.70
650,Gonçalo Ramos,POR,FW,Paris S-G,23,11,1,207,2.3,3,1,4,3,0,0,0,0,2.7,2.7,0.8,3.5,3,2,5,1.30,0.43,1.74,1.30,1.74,1.19,0.35,1.54,1.19,1.54
651,Jacob Ramsey,ENG,FW,Aston Villa,23,10,4,396,4.4,1,2,3,1,0,0,0,0,1.4,1.4,1.5,2.9,15,18,25,0.23,0.45,0.68,0.23,0.68,0.31,0.35,0.66,0.31,0.66
652,Raphinha,BRA,"FW,MF",Barcelona,28,14,14,1222,13.6,13,8,21,13,0,0,0,0,5.9,5.9,7.4,13.2,46,58,145,0.96,0.59,1.55,0.96,1.55,0.44,0.56,1.00,0.44,1.00
653,Marcus Rashford,ENG,FW,Aston Villa,27,4,4,307,3.4,0,2,2,0,0,0,0,0,0.5,0.5,1.2,1.8,11,2,28,0.00,0.59,0.59,0.00,0.59,0.15,0.37,0.52,0.15,0.52
654,Petar Ratkov,SRB,FW,RB Salzburg,21,4,1,91,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,3,4,0.00,0.00,0.00,0.00,0.00,0.18,0.11,0.29,0.18,0.29
655,David Raum,GER,DF,RB Leipzig,27,4,3,266,3.0,0,1,1,0,0,0,2,0,0.1,0.1,1.8,1.9,4,4,22,0.00,0.34,0.34,0.00,0.34,0.02,0.61,0.63,0.02,0.63
656,Federico Ravaglia,ITA,GK,Bologna,25,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
657,David Raya,ESP,GK,Arsenal,29,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
658,Givairo Read,NED,DF,Feyenoord,18,3,3,241,2.7,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,5,11,10,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
659,Zepiqueno Redmond,NED,"FW,MF",Feyenoord,18,2,1,79,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
660,João Rêgo,POR,"MF,FW",Benfica,19,4,0,32,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,3,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
661,Tijjani Reijnders,NED,MF,Milan,26,10,10,867,9.6,3,0,3,3,0,0,0,0,2.4,2.4,0.7,3.1,22,54,32,0.31,0.00,0.31,0.31,0.31,0.25,0.07,0.32,0.25,0.32
662,Matheus Reis,BRA,DF,Sporting CP,30,8,4,435,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,20,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
663,Mateo Retegui,ITA,FW,Atalanta,26,10,8,569,6.3,3,0,3,3,0,1,0,0,4.7,3.8,0.5,4.3,17,12,50,0.47,0.00,0.47,0.47,0.47,0.74,0.08,0.81,0.59,0.67
664,Gio Reyna,USA,"MF,FW",Dortmund,22,9,2,278,3.1,0,1,1,0,0,0,0,0,0.8,0.8,0.7,1.5,2,15,9,0.00,0.32,0.32,0.00,0.32,0.26,0.23,0.48,0.26,0.48
665,Alexsandro Ribeiro,BRA,DF,Lille,25,10,10,900,10.0,0,1,1,0,0,0,1,0,0.5,0.5,0.3,0.7,1,27,3,0.00,0.10,0.10,0.00,0.10,0.05,0.03,0.07,0.05,0.07
666,Declan Rice,ENG,MF,Arsenal,26,13,12,1002,11.1,4,2,6,4,0,0,3,0,1.8,1.8,1.2,3.0,23,62,27,0.36,0.18,0.54,0.36,0.54,0.16,0.11,0.27,0.16,0.27
667,Fabian Rieder,SUI,"FW,MF",Stuttgart,23,8,1,245,2.7,1,3,4,1,0,0,1,0,0.9,0.9,0.5,1.5,6,9,19,0.37,1.10,1.47,0.37,1.47,0.34,0.20,0.54,0.34,0.54
668,Rodrigo Riquelme,ESP,"MF,DF",Atlético Madrid,25,5,1,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,11,8,22,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.28,0.07,0.28
669,Stefan Ristovski,MKD,DF,Dinamo Zagreb,33,8,7,651,7.2,0,2,2,0,0,0,2,0,0.0,0.0,0.8,0.8,6,19,28,0.00,0.28,0.28,0.00,0.28,0.01,0.10,0.11,0.01,0.11
670,Dmytro Riznyk,UKR,GK,Shakhtar,26,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
671,Andrew Robertson,SCO,DF,Liverpool,31,8,6,550,6.1,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.2,12,38,19,0.00,0.16,0.16,0.00,0.16,0.08,0.13,0.21,0.08,0.21
672,Milan Rodić,SRB,DF,Red Star,34,3,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
673,Rodri,ESP,MF,Manchester City,28,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,7,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
674,Rodrygo,BRA,"MF,FW",Real Madrid,24,12,10,875,9.7,5,2,7,5,0,0,0,0,2.3,2.3,2.4,4.6,45,38,100,0.51,0.21,0.72,0.51,0.72,0.23,0.24,0.48,0.23,0.48
675,Marko Rog,CRO,MF,Dinamo Zagreb,29,7,4,364,4.0,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.3,4,6,2,0.00,0.25,0.25,0.00,0.25,0.04,0.03,0.07,0.04,0.07
676,Morgan Rogers,ENG,"MF,FW",Aston Villa,22,12,12,1022,11.4,4,2,6,4,0,0,1,0,3.1,3.1,2.5,5.6,33,42,64,0.35,0.18,0.53,0.35,0.53,0.27,0.22,0.49,0.27,0.49
677,Benjamín Rollheiser,ARG,"MF,FW",Benfica,25,6,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,5,6,3,0.00,0.00,0.00,0.00,0.00,0.11,0.20,0.31,0.11,0.31
678,Zaid Romero,ARG,DF,Club Brugge,25,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
679,Oriol Romeu,ESP,MF,Girona,33,6,5,446,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,3,19,2,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
680,Marten de Roon,NED,MF,Atalanta,34,10,10,873,9.7,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,10,74,7,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10
681,Mathias Ross,DEN,DF,Sparta Prague,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
682,Anthony Rouault,FRA,DF,Stuttgart,23,7,7,620,6.9,0,0,0,0,0,0,3,0,0.4,0.4,0.7,1.0,1,42,2,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15
683,Jonas Rouhi,SWE,DF,Juventus,21,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
684,Albion Rrahmani,KVX,FW,Sparta Prague,24,6,4,325,3.6,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,3,7,17,0.28,0.00,0.28,0.28,0.28,0.09,0.08,0.17,0.09,0.17
685,Antonio Rüdiger,GER,DF,Real Madrid,32,13,13,1187,13.2,2,0,2,2,0,0,3,0,1.7,1.7,0.2,1.9,7,35,2,0.15,0.00,0.15,0.15,0.15,0.13,0.02,0.15,0.13,0.15
686,Matteo Ruggeri,ITA,DF,Atalanta,22,6,3,297,3.3,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,16,21,21,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.23,0.08,0.23
687,Abel Ruiz,ESP,FW,Girona,25,3,2,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2,3,8,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34
688,Fabián Ruiz Peña,ESP,MF,Paris S-G,29,16,13,1062,11.8,1,4,5,1,0,0,2,0,1.0,1.0,2.1,3.1,15,63,39,0.08,0.34,0.42,0.08,0.42,0.09,0.18,0.27,0.09,0.27
689,Julian Ryerson,NOR,DF,Dortmund,27,12,11,955,10.6,0,0,0,0,0,0,2,0,0.3,0.3,1.9,2.1,19,29,38,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.03,0.20
690,Matěj Ryneš,CZE,"MF,DF",Sparta Prague,23,7,6,522,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,5,18,16,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.11,0.01,0.11
691,Kyriani Sabbe,BEL,DF,Club Brugge,20,6,3,238,2.6,1,0,1,1,0,0,0,1,0.1,0.1,0.1,0.2,4,6,10,0.38,0.00,0.38,0.38,0.38,0.04,0.02,0.07,0.04,0.07
692,Marcel Sabitzer,AUT,MF,Dortmund,31,11,10,842,9.4,0,0,0,0,0,0,2,0,1.3,1.3,0.8,2.1,6,39,31,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22
693,Lukáš Sadílek,CZE,MF,Sparta Prague,29,6,3,304,3.4,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,5,8,10,0.00,0.30,0.30,0.00,0.30,0.02,0.06,0.08,0.02,0.08
694,Matvei Safonov,RUS,GK,Paris S-G,26,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
695,Osame Sahraoui,MAR,"FW,MF",Lille,23,9,5,454,5.0,2,1,3,2,0,0,0,0,0.8,0.8,0.5,1.3,26,33,44,0.40,0.20,0.59,0.40,0.59,0.15,0.10,0.25,0.15,0.25
696,Ismael Saibari,MAR,MF,PSV Eindhoven,24,10,8,723,8.0,3,1,4,3,0,0,1,0,3.1,3.1,1.5,4.6,23,40,41,0.37,0.12,0.50,0.37,0.50,0.40,0.20,0.60,0.40,0.60
697,Bukayo Saka,ENG,"FW,MF",Arsenal,23,9,9,760,8.4,6,2,8,5,1,2,2,0,4.4,2.9,3.3,6.1,43,18,86,0.71,0.24,0.95,0.59,0.83,0.52,0.39,0.91,0.34,0.73
698,Ibrahim Salah,MAR,"FW,MF",Brest,23,6,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,2,5,8,0.00,0.00,0.00,0.00,0.00,0.05,0.29,0.34,0.05,0.34
699,Mohamed Salah,EGY,FW,Liverpool,32,9,9,806,9.0,3,4,7,2,1,2,0,0,5.0,3.4,3.4,6.9,36,40,114,0.33,0.45,0.78,0.22,0.67,0.58,0.40,0.98,0.40,0.80
700,William Saliba,FRA,DF,Arsenal,24,11,11,990,11.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,32,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
701,Mohammed Salisu,GHA,DF,Monaco,26,6,5,478,5.3,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,4,16,0,0.19,0.00,0.19,0.19,0.19,0.04,0.00,0.04,0.04,0.04
702,Lazar Samardzic,SRB,MF,Atalanta,23,8,2,293,3.3,1,1,2,1,0,0,1,0,1.2,1.2,1.6,2.8,16,23,30,0.31,0.31,0.61,0.31,0.61,0.37,0.48,0.85,0.37,0.85
703,Mama Samba Baldé,GNB,"FW,MF",Brest,29,9,5,451,5.0,0,1,1,0,0,0,0,0,1.3,1.3,0.3,1.6,17,10,29,0.00,0.20,0.20,0.00,0.20,0.25,0.07,0.32,0.25,0.32
704,Renato Sanches,POR,MF,Benfica,27,4,1,146,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,10,4,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
705,Leroy Sané,GER,"FW,MF",Bayern Munich,29,13,6,635,7.1,1,0,1,1,0,0,2,0,1.8,1.8,0.6,2.4,27,32,117,0.14,0.00,0.14,0.14,0.14,0.25,0.09,0.34,0.25,0.34
706,Nuno Santos,POR,DF,Sporting CP,30,2,2,161,1.8,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,6,12,10,0.56,0.00,0.56,0.56,0.56,0.06,0.06,0.12,0.06,0.12
707,Tiago Santos,POR,DF,Lille,22,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
708,Sávio,BRA,"FW,MF",Manchester City,21,9,7,576,6.4,1,1,2,1,0,0,1,0,1.5,1.5,0.9,2.4,35,16,92,0.16,0.16,0.31,0.16,0.31,0.23,0.15,0.37,0.23,0.37
