Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1,David Abagna,GHA,"MF,FW",APOEL,26,8,7,560,6.2,3,0,3,3,0,0,2,0,2.3,2.3,0.1,2.4,16,27,11,0.48,0.00,0.48,0.48,0.48,0.37,0.02,0.39,0.37,0.39
2,Sławomir Abramowicz,POL,GK,Jagiellonia,20,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,Francis Abu,GHA,MF,Cercle Brugge,24,7,7,554,6.2,0,1,1,0,0,0,3,1,0.1,0.1,0.2,0.3,1,32,6,0.00,0.16,0.16,0.00,0.16,0.02,0.03,0.05,0.02,0.05
4,Joshua Acheampong,ENG,DF,Chelsea,19,7,7,585,6.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,14,37,10,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
5,Elias Achouri,TUN,"FW,MF",FC Copenhagen,26,6,4,336,3.7,0,0,0,0,0,0,2,0,1.0,1.0,0.3,1.3,9,15,35,0.00,0.00,0.00,0.00,0.00,0.27,0.07,0.34,0.27,0.34
6,Tosin Adarabioyo,ENG,DF,Chelsea,27,10,10,855,9.5,1,0,1,1,0,0,3,0,0.5,0.5,0.4,0.9,2,39,0,0.11,0.00,0.11,0.11,0.11,0.05,0.04,0.09,0.05,0.09
7,Raymond Adeola,NGA,"FW,MF",Dinamo Minsk,24,4,2,177,2.0,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1,3,9,0.51,0.00,0.51,0.51,0.51,0.41,0.00,0.41,0.41,0.41
8,Jakub Adkonis,POL,MF,Legia Warsaw,17,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
9,Yacine Adli,FRA,MF,Fiorentina,24,9,5,416,4.6,1,1,2,1,0,0,1,0,0.1,0.1,1.1,1.3,8,34,6,0.22,0.22,0.43,0.22,0.43,0.03,0.25,0.28,0.03,0.28
10,Adrián,ESP,GK,Betis,38,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11,Peter Agba,NGA,MF,Olimpija,22,6,3,282,3.1,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,6,11,6,0.32,0.00,0.32,0.32,0.32,0.08,0.01,0.09,0.08,0.09
12,Erlingur Agnarsson,ISL,"MF,FW",KV,27,6,6,467,5.2,0,2,2,0,0,0,0,0,0.2,0.2,0.8,1.0,7,10,34,0.00,0.39,0.39,0.00,0.39,0.03,0.16,0.19,0.03,0.19
13,Lawrence Agyekum,GHA,MF,Cercle Brugge,21,5,1,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
14,Nnamdi Ahanonu,NGA,"MF,FW",Astana FK,23,3,2,181,2.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,1,9,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30
15,Matheus Aiás,BRA,FW,FC Noah,28,6,4,337,3.7,4,0,4,4,0,0,2,0,2.4,2.4,0.5,2.9,6,9,22,1.07,0.00,1.07,1.07,1.07,0.63,0.14,0.77,0.63,0.77
16,Chadrac Akolo,COD,FW,St. Gallen,30,6,3,301,3.3,0,0,0,0,0,0,1,0,0.9,0.9,0.3,1.2,0,7,19,0.00,0.00,0.00,0.00,0.00,0.27,0.10,0.37,0.27,0.37
17,Iván Alejo,ESP,"MF,FW",APOEL,30,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
18,Isak Alemayehu Mulugeta,SWE,"FW,MF",Djurgården,18,4,0,107,1.2,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,2,4,0.84,0.00,0.84,0.84,0.84,0.27,0.06,0.33,0.27,0.33
19,Migouel Alfarela,FRA,"MF,FW",Legia Warsaw,27,3,0,69,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,5,3,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40
20,Steven Alfred,NGA,FW,Dinamo Minsk,27,3,3,264,2.9,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.5,4,1,14,0.34,0.00,0.34,0.34,0.34,0.42,0.07,0.50,0.42,0.50
21,Ömer Ali Şahiner,TUR,DF,Başakşehir,33,3,2,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
22,Saidou Alioum,CMR,"MF,FW",AC Omonia,21,8,1,177,2.0,2,0,2,2,0,0,0,0,1.3,1.3,0.0,1.4,8,5,26,1.02,0.00,1.02,1.02,1.02,0.68,0.02,0.70,0.68,0.70
23,Ignacio Aliseda,ARG,FW,Lugano,25,2,2,137,1.5,0,0,0,0,0,0,0,0,0.7,0.7,0.7,1.4,5,7,23,0.00,0.00,0.00,0.00,0.00,0.45,0.43,0.88,0.45,0.88
24,Sergi Altimira,ESP,MF,Betis,23,14,8,766,8.5,1,0,1,1,0,0,1,0,0.8,0.8,0.2,1.0,10,39,13,0.12,0.00,0.12,0.12,0.12,0.10,0.02,0.12,0.10,0.12
25,Romeo Amane,CIV,MF,Rapid Wien,22,2,1,173,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,4,8,4,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
26,Aleksa Amanović,MKD,MF,Astana FK,28,4,4,315,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,6,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
27,Vladimir Ambros,MDA,"FW,MF",Petrocub,31,6,6,380,4.2,0,1,1,0,0,0,1,0,0.0,0.0,0.9,0.9,9,20,16,0.00,0.24,0.24,0.00,0.24,0.01,0.22,0.22,0.01,0.22
28,Stephan Ambrosius,GHA,DF,St. Gallen,26,2,2,115,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,4,1,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.31,0.21,0.31
29,Boni Amian,CIV,MF,Dinamo Minsk,22,5,1,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,12,4,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
30,Mathis Amougou,FRA,MF,Chelsea,19,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,Ato Ampah,ENG,FW,Chelsea,19,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
32,Isak Amundsen,NOR,DF,Molde,25,9,6,594,6.6,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,6,21,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
33,Anderson,BRA,FW,Pafos FC,27,10,1,252,2.8,1,1,2,1,0,0,0,0,1.5,1.5,1.4,2.9,4,2,21,0.36,0.36,0.71,0.36,0.71,0.53,0.50,1.02,0.53,1.02
34,Viktor Andrason,ISL,"MF,DF",KV,25,7,5,448,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,5,26,2,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.02,0.19
35,Markus Andreas Kaasa,NOR,"MF,FW",Molde,27,6,5,374,4.2,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.5,8,20,28,0.24,0.00,0.24,0.24,0.24,0.09,0.04,0.13,0.09,0.13
36,Antony,BRA,FW,Betis,25,8,8,676,7.5,4,3,7,4,0,0,2,0,1.2,1.2,2.7,4.0,38,31,67,0.53,0.40,0.93,0.53,0.93,0.17,0.38,0.55,0.17,0.55
37,Genesis Antwi,SWE,"MF,FW",Chelsea,18,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
38,Giorgos Antzoulas,GRE,DF,HJK,25,6,6,518,5.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,2,19,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
39,Youssef El-Arabi,MAR,FW,APOEL,38,7,6,548,6.1,0,1,1,0,0,0,0,0,0.9,0.9,1.4,2.4,4,9,37,0.00,0.16,0.16,0.00,0.16,0.15,0.23,0.39,0.15,0.39
40,Willian Arão,BRA,"MF,DF",Panathinaikos,32,8,6,521,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,4,43,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
41,Tiago Araújo,POR,DF,Gent,24,8,6,453,5.0,0,1,1,0,0,0,0,0,0.6,0.6,1.5,2.1,17,40,53,0.00,0.20,0.20,0.00,0.20,0.12,0.30,0.42,0.12,0.42
42,Telmo Arcanjo,CPV,"FW,MF",Vitória,23,7,2,220,2.4,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,11,13,17,0.00,0.41,0.41,0.00,0.41,0.17,0.34,0.51,0.17,0.51
43,Patric Åslund,SWE,"MF,FW",Djurgården,22,4,2,184,2.0,1,0,1,1,0,0,0,0,0.1,0.1,0.7,0.8,3,6,6,0.49,0.00,0.49,0.49,0.49,0.03,0.34,0.37,0.03,0.37
44,Elkhan Astanov,KAZ,MF,Astana FK,25,5,2,185,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,7,6,11,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13
45,Lawrence Ati-Zigi,GHA,GK,St. Gallen,28,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,Davíð Atlason,ISL,"DF,MF",KV,30,8,6,535,5.9,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.7,6,13,9,0.17,0.00,0.17,0.17,0.17,0.08,0.03,0.12,0.08,0.12
47,Alieu Atlee Manneh,SWE,"DF,MF",Djurgården,18,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,Omer Atzili,ISR,FW,AC Omonia,31,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,Jonas Auer,AUT,DF,Rapid Wien,24,8,8,658,7.3,0,0,0,0,0,0,0,0,0.1,0.1,1.3,1.5,29,41,47,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.20,0.02,0.20
50,Felipe Augusto,BRA,"FW,MF",Cercle Brugge,21,8,5,466,5.2,2,0,2,2,0,0,1,0,2.7,2.7,0.7,3.3,5,7,31,0.39,0.00,0.39,0.39,0.39,0.52,0.13,0.64,0.52,0.64
51,Rafał Augustyniak,POL,"MF,DF",Legia Warsaw,31,8,5,498,5.5,0,1,1,0,0,0,1,0,0.7,0.7,0.8,1.4,3,21,1,0.00,0.18,0.18,0.00,0.18,0.12,0.14,0.26,0.12,0.26
52,Artem Avanesyan,ARM,"MF,DF",FC Noah,25,3,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
53,Ezequiel Ávila,ARG,"FW,MF",Betis,31,10,7,576,6.4,0,0,0,0,0,0,3,0,0.7,0.7,1.5,2.2,17,28,35,0.00,0.00,0.00,0.00,0.00,0.11,0.24,0.34,0.11,0.34
54,Ousseynou Ba,SEN,DF,Başakşehir,29,5,5,405,4.5,0,0,0,0,0,0,4,0,0.5,0.5,0.0,0.5,0,4,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
55,Benoît Badiashile,FRA,DF,Chelsea,24,10,10,855,9.5,0,0,0,0,0,0,2,0,0.9,0.9,0.7,1.6,4,51,2,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.17,0.09,0.17
56,Algassime Bah,GUI,FW,APOEL,22,5,0,62,0.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,0,10,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
57,Cédric Bakambu,COD,FW,Betis,34,13,11,937,10.4,7,2,9,7,0,0,1,0,6.5,6.5,2.9,9.4,11,12,51,0.67,0.19,0.86,0.67,0.86,0.63,0.27,0.90,0.63,0.90
58,Anastasios Bakasetas,GRE,MF,Panathinaikos,31,7,5,387,4.3,1,0,1,1,0,0,1,0,0.8,0.8,1.1,1.8,4,34,18,0.23,0.00,0.23,0.23,0.23,0.18,0.25,0.42,0.18,0.42
59,Ash Baker,WAL,DF,The New Saints,28,2,2,78,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
60,Ivan Bakhar,BLR,FW,Dinamo Minsk,26,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,5,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.16,0.14,0.16
61,Hassane Bandé,BFA,"MF,FW",HJK,26,6,2,294,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,5,8,20,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
62,Beni Baningime,COD,MF,Hearts,26,2,2,141,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,Mihajlo Banjac,SRB,"MF,FW",TSC Bačka Top,25,6,5,387,4.3,0,0,0,0,0,0,2,0,1.0,1.0,0.8,1.8,7,21,14,0.00,0.00,0.00,0.00,0.00,0.24,0.18,0.42,0.24,0.42
64,Barcia,ESP,"DF,MF",Legia Warsaw,24,2,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
65,Karlo Bartolec,CRO,DF,Astana FK,30,4,4,360,4.0,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.4,9,11,13,0.00,0.25,0.25,0.00,0.25,0.02,0.09,0.11,0.02,0.11
66,Marc Bartra,ESP,DF,Betis,34,9,7,687,7.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,18,2,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08
67,Stanislav Basmanov,KAZ,DF,Astana FK,23,2,2,158,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,5,5,7,0.00,0.00,0.00,0.00,0.00,0.06,0.20,0.26,0.06,0.26
68,Adrian Beck,GER,MF,Heidenheim,27,8,5,480,5.3,1,0,1,1,0,0,1,0,0.8,0.8,1.2,2.0,9,34,20,0.19,0.00,0.19,0.19,0.19,0.17,0.24,0.40,0.17,0.40
69,Roman Begunov,BLR,DF,Dinamo Minsk,32,2,2,179,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,Abzal Beisebekov,KAZ,DF,Astana FK,32,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,11,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
71,Łukasz Bejger,POL,DF,NK Celje,23,4,4,354,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
72,Vid Belec,SVN,GK,APOEL,34,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,Héctor Bellerín,ESP,DF,Betis,30,2,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
74,George Bello,USA,DF,LASK,23,6,6,504,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,12,30,30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
75,Lucas Beltrán,ARG,"FW,MF",Fiorentina,24,12,6,579,6.4,1,0,1,1,0,0,0,0,1.0,1.0,1.1,2.1,10,17,33,0.16,0.00,0.16,0.16,0.16,0.17,0.17,0.34,0.17,0.34
76,Beni,ANG,MF,Vitória,23,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,Daði Berg Jónsson,ISL,MF,KV,18,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
78,Viktor Bergh,SWE,"DF,FW",Djurgården,25,5,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,18,14,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
79,Valon Berisha,KVX,FW,LASK,32,5,5,365,4.1,2,0,2,2,0,0,0,0,0.4,0.4,0.1,0.5,9,23,23,0.49,0.00,0.49,0.49,0.49,0.09,0.04,0.12,0.09,0.12
80,José Bica,POR,"FW,MF",Vitória,21,3,0,44,0.5,0,0,0,0,0,0,0,0,1.5,1.5,0.1,1.6,2,2,7,0.00,0.00,0.00,0.00,0.00,2.99,0.18,3.18,2.99,3.18
81,Wahan Biczachczian,ARM,"FW,MF",Legia Warsaw,25,4,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,4,7,0.00,0.00,0.00,0.00,0.00,0.05,0.20,0.25,0.05,0.25
82,Cristiano Biraghi,ITA,DF,Fiorentina,32,4,3,250,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,5,30,11,0.00,0.00,0.00,0.00,0.00,0.10,0.27,0.37,0.10,0.37
83,Noah Bischof,AUT,"FW,MF",Rapid Wien,22,10,0,192,2.1,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,4,11,0.00,0.00,0.00,0.00,0.00,0.30,0.07,0.37,0.30,0.37
84,Uran Bislimi,SUI,MF,Lugano,25,7,6,568,6.3,0,1,1,0,0,0,3,0,1.2,1.2,2.0,3.2,10,40,39,0.00,0.16,0.16,0.00,0.16,0.20,0.33,0.53,0.20,0.53
85,Martin Bjørnbak,NOR,DF,Molde,33,7,4,392,4.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,Alejandro Blanco,ESP,MF,Olimpija,26,7,5,418,4.6,3,0,3,3,0,1,1,0,3.7,2.9,0.4,3.4,9,7,29,0.65,0.00,0.65,0.65,0.65,0.80,0.09,0.89,0.63,0.72
87,Jérôme Boateng,GER,"MF,DF",LASK,36,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,Malachi Boateng,ENG,MF,Hearts,22,5,4,352,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,5,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
89,Luka Bobičanec,CRO,MF,NK Celje,32,2,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
90,Benjamin Böckle,AUT,DF,Rapid Wien,22,3,0,116,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,9,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
91,Jack Bodenham,WAL,DF,The New Saints,25,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,Melayro Bogarde,NED,"MF,FW",LASK,22,6,5,328,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,14,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
93,Cian Bolger,IRL,DF,Larne FC,33,4,4,359,4.0,0,0,0,0,0,0,1,1,0.0,0.0,0.3,0.3,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
94,Bendegúz Bolla,HUN,DF,Rapid Wien,25,9,9,771,8.6,1,0,1,1,0,0,3,0,0.8,0.8,1.1,1.9,14,35,58,0.12,0.00,0.12,0.12,0.12,0.10,0.14,0.23,0.10,0.23
95,Toni Borevkovic,CRO,DF,Vitória,27,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,15,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
96,Ion Borș,MDA,DF,Petrocub,22,5,4,306,3.4,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,8,16,5,0.29,0.00,0.29,0.29,0.29,0.08,0.01,0.09,0.08,0.09
97,Mattia Bottani,SUI,FW,Lugano,34,6,4,334,3.7,2,0,2,2,0,0,3,1,1.8,1.8,0.8,2.6,10,18,29,0.54,0.00,0.54,0.54,0.54,0.49,0.22,0.70,0.49,0.70
98,Reda Boultam,NED,"MF,FW",Olimpija,27,4,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,3,11,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
99,Edoardo Bove,ITA,"FW,MF",Fiorentina,23,3,1,117,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,6,6,6,0.00,0.00,0.00,0.00,0.00,0.21,0.25,0.46,0.21,0.46
100,Liam Boyce,NIR,FW,Hearts,34,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,Sion Bradley,WAL,MF,The New Saints,27,4,1,79,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,0,3,0.00,0.00,0.00,0.00,0.00,0.09,0.15,0.24,0.09,0.24
102,Zachary Brault-Guillard,CAN,DF,Lugano,26,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,9,16,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
103,Adriano Bregou,GRE,MF,Panathinaikos,19,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,Emil Breivik,NOR,MF,Molde,24,10,10,886,9.8,0,1,1,0,0,0,1,0,0.5,0.5,1.5,2.0,18,76,38,0.00,0.10,0.10,0.00,0.10,0.05,0.16,0.22,0.05,0.22
105,Marko Brest,SVN,"MF,DF",Olimpija,23,8,6,460,5.1,1,1,2,1,0,0,2,0,1.0,1.0,1.5,2.4,16,18,33,0.20,0.20,0.39,0.20,0.39,0.19,0.29,0.48,0.19,0.48
106,Maximilian Breunig,GER,FW,Heidenheim,24,5,3,221,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,2,11,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12
107,Yan Brice Eteki,CMR,MF,FC Noah,27,4,4,354,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
108,Ivan Brnić,CRO,"FW,MF",NK Celje,23,6,4,405,4.5,1,1,2,1,0,0,0,0,1.0,1.0,2.1,3.1,15,9,35,0.22,0.22,0.44,0.22,0.44,0.22,0.47,0.68,0.22,0.68
109,Ryan Brobbel,NIR,"MF,FW",The New Saints,32,5,4,306,3.4,0,2,2,0,0,0,0,0,0.3,0.3,0.4,0.8,6,14,16,0.00,0.59,0.59,0.00,0.59,0.10,0.13,0.22,0.10,0.22
110,Archie Brown,ENG,"DF,MF",Gent,22,8,4,395,4.4,2,0,2,2,0,0,1,0,0.4,0.4,0.7,1.2,17,14,34,0.46,0.00,0.46,0.46,0.46,0.10,0.17,0.27,0.10,0.27
111,Bruninho,BRA,"FW,MF",Cercle Brugge,22,2,2,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,1,4,2,0.00,0.00,0.00,0.00,0.00,0.08,0.26,0.34,0.08,0.34
112,Paris Brunner,GER,"FW,MF",Cercle Brugge,19,6,2,256,2.8,1,0,1,1,0,0,1,0,1.4,1.4,0.1,1.5,10,4,24,0.35,0.00,0.35,0.35,0.35,0.48,0.04,0.52,0.48,0.52
113,Ola Brynhildsen,NOR,FW,Molde,26,4,4,335,3.7,1,0,1,1,0,0,0,0,2.2,2.2,0.2,2.4,3,2,31,0.27,0.00,0.27,0.27,0.27,0.59,0.05,0.64,0.59,0.64
114,Maksim Budźko,BLR,FW,Dinamo Minsk,21,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,Guido Burgstaller,AUT,FW,Rapid Wien,36,7,4,357,4.0,2,0,2,2,0,0,2,0,1.8,1.8,1.3,3.1,9,10,43,0.50,0.00,0.50,0.50,0.50,0.47,0.35,0.82,0.47,0.82
116,Graham Burke,IRL,"FW,MF",Shamrock Rov,31,5,2,213,2.4,1,1,2,1,0,0,0,0,0.6,0.6,1.3,1.9,9,11,18,0.42,0.42,0.85,0.42,0.85,0.26,0.56,0.81,0.26,0.81
117,Darragh Burns,NIR,DF,Shamrock Rov,22,5,5,408,4.5,0,1,1,0,0,0,0,0,0.1,0.1,1.4,1.5,18,6,34,0.00,0.22,0.22,0.00,0.22,0.02,0.31,0.34,0.02,0.34
118,Jan Buryán,CZE,DF,Mladá Boleslav,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,Marnon Busch,GER,DF,Heidenheim,30,6,5,376,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,0,9,14,0.00,0.00,0.00,0.00,0.00,0.02,0.21,0.23,0.02,0.23
